Duration,Src_Bytes,Dest_Bytes,Class
-2.3026,5.9002,8.7347,0
-2.3026,5.7337,8.8592,0
-2.3026,5.6873,5.8696,0
-2.3026,5.7933,6.4331,0
-2.3026,5.6974,7.3964,0
-2.3026,5.6668,7.3884,0
-2.3026,5.7624,7.6387,0
-2.3026,5.6839,5.237,0
-2.3026,5.6528,8.7572,0
-2.3026,5.628,7.8411,0
-2.3026,5.838,8.6977,0
-2.3026,5.6974,6.6696,0
-2.3026,5.3186,8.1412,0
-2.3026,5.3284,6.8618,0
-2.3026,5.2988,7.4146,0
-2.3026,5.8724,9.4319,0
-2.3026,5.5219,6.5932,0
-2.3026,5.5138,6.7395,0
-2.3026,5.5219,5.2888,0
-2.3026,5.5098,8.4532,0
-2.3026,5.5259,6.7789,0
-2.3026,5.6702,7.5476,0
-2.3026,5.7174,8.0917,0
-2.3026,5.3618,8.6977,0
-2.3026,5.3757,7.4146,0
-2.3026,5.3757,7.5262,0
-2.3026,5.3711,5.8696,0
-2.3026,5.421,7.4496,0
-2.3026,5.5138,5.3523,0
-2.3026,5.5951,8.7572,0
-2.3026,5.385,6.4331,0
-2.3026,5.4429,6.6054,0
-2.3026,5.4557,7.2226,0
-2.3026,5.3284,8.6977,0
-2.3026,5.385,6.9848,0
-2.3026,5.3186,6.4331,0
-2.3026,5.21,9.5666,0
-2.3026,5.4385,6.8917,0
-2.3026,5.4298,7.9855,0
-2.3026,5.4515,9.294,0
-2.3026,5.6563,7.9288,0
-2.3026,5.6563,7.9288,0
-2.3026,5.6493,6.7167,0
-2.3026,5.5377,8.6754,0
-2.3026,5.4298,7.6635,0
-2.3026,5.3664,8.1354,0
-2.3026,5.338,7.9467,0
-2.3026,5.385,8.0858,0
-2.3026,5.3804,10.335,0
-2.3026,5.3186,9.3305,0
-2.3026,5.2735,7.5006,0
-2.3026,5.4385,6.4924,0
-2.3026,5.3523,7.5006,0
-2.3026,5.6974,7.3206,0
-2.3026,5.6528,7.8679,0
-2.3026,5.4557,8.0858,0
-2.3026,5.7141,10.283,0
-2.3026,5.6974,7.3206,0
-2.3026,5.3664,8.1354,0
-2.3026,5.4385,6.4924,0
-2.3026,5.3571,8.8823,0
-2.3026,5.4254,5.8752,0
-2.3026,5.4254,5.7718,0
-2.3026,5.5533,10.643,0
-2.3026,5.5951,9.8359,0
-2.3026,5.8322,8.0709,0
-2.3026,5.8696,7.861,0
-2.3026,5.5649,10.058,0
-2.3026,5.5988,8.0173,0
-2.3026,5.7964,8.8999,0
-2.3026,5.8864,8.2488,0
-2.3026,5.5988,9.5096,0
-2.3026,5.778,8.506,0
-2.3026,5.7272,8.0858,0
-2.3026,5.7304,8.6723,0
-2.3026,5.7041,5.7718,0
-2.3026,5.6668,7.9467,0
-2.3026,5.7655,7.0441,0
-2.3026,5.3804,5.9638,0
-2.3026,5.2837,8.8823,0
-2.3026,5.4165,7.3206,0
-2.3026,5.3757,7.9467,0
-2.3026,5.4254,8.6723,0
-2.3026,5.3895,5.8752,0
-2.3026,5.7141,10.283,0
-2.3026,5.2837,7.8679,0
-2.3026,5.4165,8.6725,0
-2.3026,5.3941,8.6723,0
-2.3026,5.6805,5.7369,0
-2.3026,5.2684,7.5197,0
-2.3026,5.4076,6.1905,0
-2.3026,5.3186,8.5564,0
-2.3026,5.4769,8.671,0
-2.3026,5.4031,5.5338,0
-2.3026,5.3711,9.6222,0
-2.3026,5.46,5.9638,0
-2.3026,5.4385,6.6517,0
-2.3026,5.4165,10.001,0
-2.3026,5.6941,5.7369,0
-2.3026,5.3571,8.6723,0
-2.3026,5.46,8.8428,0
-2.3026,5.3804,6.6517,0
-2.3026,5.2837,8.5823,0
-2.3026,5.0632,8.4762,0
-2.3026,5.3088,9.6883,0
-2.3026,5.1186,9.1873,0
-2.3026,5.7994,8.697,0
-2.3026,5.4342,8.697,0
-2.3026,5.2988,5.838,0
-2.3026,5.2988,7.086,0
-2.3026,5.338,8.5845,0
-2.3026,5.3664,7.3272,0
-2.3026,5.2988,8.5823,0
-2.3026,5.4076,9.502,0
-2.3026,5.5495,8.2428,0
-2.3026,5.1879,9.2953,0
-2.3026,5.4121,9.743,0
-2.3026,5.421,5.9483,0
-2.3026,5.4429,7.6358,0
-2.3026,5.4342,7.1437,0
-2.3026,5.3428,8.2454,0
-2.3026,5.6458,7.4158,0
-2.3026,5.6873,8.3117,0
-2.3026,5.258,6.4331,0
-2.3026,5.2988,7.8317,0
-2.3026,5.2988,6.0938,0
-2.3026,5.2888,8.5856,0
-2.3026,5.2888,8.5856,0
-2.3026,5.4121,5.6873,0
-2.3026,5.4557,5.6873,0
-2.3026,4.9979,9.5823,0
-2.3026,5.4342,5.7041,0
-2.3026,4.9979,9.5823,0
-2.3026,5.4121,5.6873,0
-2.3026,5.4727,6.1905,0
-2.3026,5.3986,5.9867,0
-2.3026,5.421,9.1361,0
-2.3026,5.3186,5.8084,0
-2.3026,5.3332,6.6734,0
-2.3026,5.3332,6.5849,0
-2.3026,5.46,5.9138,0
-2.3026,5.7497,8.9002,0
-2.3026,5.7401,7.6222,0
-2.3026,5.7369,5.6873,0
-2.3026,5.3332,6.6734,0
-2.3026,5.3476,6.5237,0
-2.3026,5.4254,5.969,0
-2.3026,5.385,5.6563,0
-2.3026,5.338,6.412,0
-2.3026,5.4727,7.1149,0
-2.3026,5.4976,6.6175,0
-2.3026,5.4935,6.7442,0
-2.3026,5.5057,5.9867,0
-2.3026,5.4643,5.9867,0
-2.3026,5.4894,6.3786,0
-2.3026,5.4727,6.7406,0
-2.3026,5.4976,6.7891,0
-2.3026,5.5572,6.4087,0
-2.3026,5.4769,5.6873,0
-2.3026,5.4894,6.5059,0
-2.3026,5.4935,6.7045,0
-2.3026,5.4165,5.9138,0
-2.3026,5.3428,6.3563,0
-2.3026,5.385,5.6563,0
-2.3026,5.3428,6.7442,0
-2.3026,5.3428,9.9061,0
-2.3026,5.4935,6.1926,0
-2.3026,5.4935,6.4999,0
-2.3026,5.5572,6.1161,0
-2.3026,5.5649,5.969,0
-2.3026,5.5572,6.4087,0
-2.3026,5.385,6.8069,0
-2.3026,5.7433,5.6873,0
-2.3026,5.5298,5.9817,0
-2.3026,5.5417,6.5682,0
-2.3026,5.5179,6.4087,0
-2.3026,5.5338,6.5512,0
-2.3026,5.46,6.4087,0
-2.3026,5.4685,5.969,0
-2.3026,5.5649,5.6873,0
-2.3026,5.7561,8.9002,0
-2.3026,5.7337,9.8865,0
-2.3026,5.7561,8.9002,0
-2.3026,5.4976,8.6682,0
-2.3026,5.4643,7.0868,0
-2.3026,5.4557,6.1529,0
-2.3026,5.3895,6.0066,0
-2.3026,5.4254,7.5072,0
-2.3026,5.4557,5.6873,0
-2.3026,5.4515,6.6797,0
-2.3026,5.4429,5.9867,0
-2.3026,5.4298,5.7592,0
-2.3026,5.421,9.3774,0
-2.3026,5.4076,9.6112,0
-2.3026,5.4976,8.9002,0
-2.3026,5.4769,5.9817,0
-2.3026,5.7401,9.0576,0
-2.3026,5.7749,7.3563,0
-2.3026,5.7686,7.9859,0
-2.3026,5.5377,10.504,0
-2.3026,5.8144,8.9094,0
-2.3026,5.7933,5.969,0
-2.3026,5.8144,5.7141,0
-2.3026,5.8204,5.969,0
-2.3026,5.2209,9.4585,0
-2.3026,5.4976,5.7041,0
-2.3026,5.4935,7.2801,0
0.09531,4.9979,9.5823,0
-2.3026,5.3986,5.9867,0
-2.3026,5.4935,8.8311,0
-2.3026,5.4385,6.1161,0
-2.3026,5.4165,7.6222,0
-2.3026,5.4727,5.9817,0
-2.3026,5.7529,5.7041,0
-2.3026,5.5057,9.9061,0
-2.3026,5.4811,7.6222,0
-2.3026,5.7592,5.7041,0
-2.3026,5.8611,7.2131,0
-2.3026,5.8554,6.1698,0
-2.3026,5.4031,9.0576,0
-2.3026,5.4298,7.645,0
-2.3026,5.2209,10.27,0
-2.3026,5.8467,5.6458,0
-2.3026,5.4076,6.8836,0
-2.3026,5.4254,5.9138,0
-2.3026,5.7624,6.0066,0
-2.3026,5.3332,7.8629,0
-2.3026,5.3428,6.681,0
-2.3026,5.4165,9.1361,0
-2.3026,5.338,5.6423,0
-2.3026,5.3428,6.05,0
-2.3026,5.338,6.4999,0
-2.3026,5.4935,6.5237,0
-2.3026,5.4894,6.4999,0
-2.3026,5.4935,6.2048,0
-2.3026,5.4852,6.3786,0
-2.3026,5.4894,6.7323,0
-2.3026,5.4935,6.5178,0
-2.3026,5.4935,6.5237,0
-2.3026,5.3941,9.8865,0
-2.3026,5.3428,6.5237,0
-2.3026,5.3804,5.6563,0
-2.3026,5.4685,7.1149,0
-2.3026,5.5533,6.1161,0
-2.3026,5.4852,6.412,0
-2.3026,5.4852,6.4848,0
-2.3026,5.4935,6.6734,0
-2.3026,5.3757,6.4999,0
-2.3026,5.3711,6.5059,0
-2.3026,5.3804,6.8069,0
-2.3026,5.3804,6.681,0
-2.3026,5.4935,5.9842,0
-2.3026,5.4852,9.0785,0
-2.3026,5.5338,7.8869,0
-2.3026,5.1066,7.7887,0
-2.3026,5.0695,6.3701,0
-2.3026,5.0441,5.9638,0
-2.3026,5.1422,6.014,0
-2.3026,5.0695,6.2088,0
-2.3026,5.1364,6.014,0
-2.3026,5.0695,6.2088,0
-2.3026,5.1305,9.5204,0
-2.3026,5.4935,5.9638,0
-2.3026,5.1364,6.014,0
-2.3026,5.0758,6.2088,0
-2.3026,4.9635,6.3701,0
-2.3026,5.1364,6.014,0
-2.3026,5.3235,10.214,0
-2.3026,5.3038,6.1487,0
0.09531,4.9979,6.3921,0
-2.3026,5.6563,10.214,0
-2.3026,5.6668,6.1487,0
-2.3026,5.7592,6.1487,0
-2.3026,5.5801,6.3921,0
-2.3026,5.2888,10.214,0
-2.3026,5.3428,8.2835,0
-2.3026,5.7497,7.1968,0
-2.3026,5.2938,7.6606,0
-2.3026,5.4031,7.557,0
-2.3026,5.3235,8.7197,0
-2.3026,5.4342,10.527,0
-2.3026,5.7337,9.1145,0
-2.3026,5.8409,6.686,0
-2.3026,5.4031,8.0968,0
-2.3026,5.3757,6.387,0
-2.3026,5.7592,6.387,0
-2.3026,5.4298,8.784,0
-2.3026,5.6528,5.6062,0
-2.3026,5.7655,6.8331,0
-2.3026,5.8263,6.8331,0
-2.3026,5.8114,6.0779,0
-2.3026,5.6771,8.2623,0
-2.3026,5.7655,8.8715,0
-2.3026,5.3235,6.0893,0
-2.3026,5.3941,6.7143,0
-2.3026,5.4515,6.9894,0
-2.3026,5.5495,7.6193,0
-2.3026,5.4852,7.6324,0
-2.3026,4.9774,8.28,0
-2.3026,5.3895,9.5009,0
-2.3026,5.3284,8.544,0
-2.3026,5.3571,9.8417,0
-2.3026,5.0882,6.064,0
-2.3026,5.4976,8.4295,0
-2.3026,5.8438,9.0305,0
-2.3026,5.0758,10.455,0
-2.3026,5.9431,8.8896,0
-2.3026,5.9817,9.2424,0
-2.3026,5.6135,7.4788,0
-2.3026,5.4852,7.5658,0
-2.3026,5.5951,10.455,0
-2.3026,5.8174,5.5649,0
-2.3026,5.8554,6.3649,0
-2.3026,5.9002,5.5338,0
-2.3026,6.2048,8.8373,0
-2.3026,5.4685,8.4295,0
-2.3026,5.4727,7.8824,0
-2.3026,5.1711,10.261,0
-2.3026,5.8752,8.1597,0
-2.3026,5.7964,6.9277,0
-2.3026,5.7994,6.7191,0
-2.3026,5.7964,6.9198,0
-2.3026,5.5219,5.5417,0
-2.3026,5.1823,9.9823,0
-2.3026,5.5988,8.2378,0
-2.3026,5.5298,5.5417,0
-2.3026,5.8409,5.6135,0
-2.3026,5.9842,8.8961,0
-2.3026,5.6633,5.5951,0
-2.3026,5.7304,7.1149,0
-2.3026,5.6316,5.5951,0
-2.3026,5.6702,6.9316,0
-2.3026,5.5138,6.3649,0
-2.3026,5.6171,5.7141,0
-2.3026,5.9378,8.7314,0
-2.3026,5.6805,10.002,0
-2.3026,5.6528,8.5354,0
-2.3026,5.46,9.4982,0
-2.3026,5.4685,7.8824,0
-2.3026,5.4298,5.5951,0
-2.3026,6.0847,8.8615,0
-2.3026,5.4976,6.9325,0
-2.3026,5.5338,6.9118,0
-2.3026,5.4769,7.6034,0
-2.3026,5.6423,7.1149,0
-2.3026,5.4643,9.4982,0
-2.3026,5.5259,7.5979,0
-2.3026,5.5572,6.6491,0
-2.3026,5.6098,6.9394,0
-2.3026,5.4811,7.7196,0
-2.3026,5.4935,8.0366,0
-2.3026,5.46,5.5649,0
-2.3026,5.21,10.255,0
-2.3026,5.9165,2.8391,0
-2.3026,5.9404,7.15,0
-2.3026,5.5456,7.9555,0
-2.3026,5.4976,7.9631,0
-2.3026,5.4976,6.9325,0
-2.3026,6.2128,9.1666,0
-2.3026,5.9299,2.8391,0
-2.3026,5.9245,7.9288,0
1.9601,5.5377,5.9561,0
-2.3026,5.7304,5.5649,0
-2.3026,5.9299,5.5417,0
-2.3026,6.2482,8.688,0
-2.3026,5.8024,6.9277,0
-2.3026,5.4935,5.5951,0
-2.3026,5.8024,6.5612,0
-2.3026,5.4976,7.9631,0
-2.3026,5.4852,5.8892,0
-2.3026,5.4976,6.9595,0
-2.3026,5.5098,6.5808,0
-2.3026,5.8054,6.9316,0
-2.3026,5.8024,6.9198,0
-2.3026,5.9867,8.7751,0
-2.3026,5.6171,5.5417,0
-2.3026,5.9967,8.5631,0
-2.3026,5.8174,5.8892,0
-2.3026,5.4643,7.5979,0
-2.3026,5.5611,5.7141,0
-2.3026,5.5988,9.2901,0
-2.3026,5.8974,8.7314,0
-2.3026,5.6098,6.8927,0
-2.3026,5.6025,7.3671,0
-2.3026,5.5338,5.5951,0
-2.3026,5.6423,5.5801,0
-2.3026,5.4935,8.0366,0
-2.3026,5.7401,7.9697,0
-2.3026,5.7141,9.5338,0
-2.3026,5.5725,5.5649,0
-2.3026,5.46,5.5649,0
-2.3026,5.4935,8.0366,0
-2.3026,5.6771,7.9618,0
-2.3026,5.6974,5.5417,0
-2.3026,5.6839,5.5876,0
-2.3026,5.6873,5.5876,0
-2.3026,5.4121,7.7196,0
-2.3026,5.4254,5.6135,0
-2.3026,5.4298,8.0366,0
-2.3026,5.4643,8.8451,0
-2.3026,5.5456,9.2485,0
-2.3026,5.5687,7.0648,0
-2.3026,5.5456,7.9288,0
-2.3026,5.5876,7.4788,0
-2.3026,5.9483,9.1666,0
-2.3026,5.7872,7.7076,0
-2.3026,5.0311,10.455,0
-2.3026,5.4557,7.5658,0
-2.3026,5.6598,7.5,0
-2.3026,5.6598,5.7141,0
-2.3026,5.9245,8.2319,0
-2.3026,5.5801,7.942,0
-2.3026,5.5801,8.0809,0
-2.3026,6.3545,9.4414,0
-2.3026,5.2938,8.1742,0
-2.3026,5.2888,7.7021,0
-2.3026,5.1654,8.9362,0
-2.3026,5.1935,8.6295,0
-2.3026,5.46,8.4676,0
-2.3026,5.3711,6.948,0
-2.3026,5.2837,9.0135,0
-2.3026,5.237,9.1617,0
-2.3026,5.4811,7.7961,0
-2.3026,5.4076,7.7961,0
-2.3026,5.4472,7.4588,0
-2.3026,5.6387,7.4043,0
-2.3026,5.7041,7.7961,0
-2.3026,5.5017,5.5219,0
-2.3026,5.4894,5.5417,0
-2.3026,5.4472,6.948,0
-2.3026,5.4557,7.5959,0
-2.3026,5.4769,7.7961,0
-2.3026,5.7465,6.7981,0
-2.3026,5.4727,6.3528,0
-2.3026,5.4429,7.4396,0
-2.3026,5.8084,5.5219,0
-2.3026,5.8174,7.0362,0
-2.3026,5.8322,5.5219,0
-2.3026,5.7933,7.7961,0
-2.3026,5.7994,5.5456,0
-2.3026,5.2423,9.2778,0
-2.3026,5.7008,7.6531,0
-2.3026,5.5801,5.5456,0
-2.3026,5.3664,5.6387,0
-2.3026,5.4342,6.3458,0
-2.3026,5.4976,6.5569,0
-2.3026,5.4769,5.6423,0
-2.3026,5.5138,6.5569,0
-2.3026,5.1539,9.1514,0
-2.3026,5.4121,5.6387,0
-2.3026,5.4121,5.6387,0
-2.3026,5.1305,9.0177,0
-2.3026,5.3664,8.4332,0
-2.3026,5.4935,7.1794,0
-2.3026,5.4852,7.5132,0
-2.3026,5.4121,8.4332,0
-2.3026,5.1005,9.1514,0
-2.3026,5.3664,7.5591,0
-2.3026,5.082,6.2712,0
-2.3026,5.4076,8.7901,0
-2.3026,5.0311,10.067,0
-2.3026,5.3986,8.9861,0
-2.3026,5.6668,6.6922,0
-2.3026,4.9705,8.8383,0
-2.3026,5.4031,6.8618,0
-2.3026,5.7337,5.628,0
-2.3026,5.3332,6.8618,0
-2.3026,5.4254,7.6402,0
-2.3026,5.3757,5.2155,0
-2.3026,5.3476,10.682,0
-2.3026,5.1005,8.4249,0
-2.3026,5.4121,9.4817,0
-2.3026,5.4121,9.2715,0
-2.3026,5.5179,8.1801,0
-2.3026,5.3571,9.1773,0
-2.3026,4.9635,8.798,0
-2.3026,5.2988,9.1278,0
-2.3026,5.6458,6.3938,0
-2.3026,5.0758,5.2632,0
-2.3026,5.0695,5.2632,0
-2.3026,5.6351,6.8481,0
-2.3026,5.6493,6.4202,0
-2.3026,5.3941,7.5316,0
-2.3026,5.3428,8.9271,0
-2.3026,5.5017,7.9363,0
-2.3026,5.5687,6.1487,0
-2.3026,5.5572,6.275,0
-2.3026,5.4894,6.7812,0
-2.3026,5.5801,8.8534,0
-2.3026,5.5219,7.4605,0
-2.3026,5.5572,8.388,0
-2.3026,5.3284,7.1026,0
-2.3026,5.5533,5.8554,0
-2.3026,5.4935,6.275,0
-2.3026,5.4769,6.6465,0
-2.3026,5.258,10.2,0
-2.3026,5.5533,6.0779,0
-2.3026,5.5649,6.1117,0
-2.3026,5.7718,6.9296,0
-2.3026,5.8696,6.1487,0
-2.3026,5.8947,5.8114,0
-2.3026,5.9002,5.8892,0
-2.3026,5.4557,7.0993,0
-2.3026,5.3235,9.1088,0
-2.3026,5.3284,6.9049,0
-2.3026,5.4727,7.0843,0
-2.3026,5.0505,9.5373,0
-2.3026,5.1422,8.283,0
-2.3026,5.5017,5.8174,0
-2.3026,5.4342,5.8892,0
-2.3026,5.4254,5.8438,0
-2.3026,5.421,5.7174,0
-2.3026,5.5098,5.8204,0
-2.3026,5.4121,7.5099,0
-2.3026,5.4643,8.9391,0
-2.3026,5.5098,8.521,0
-2.3026,5.4121,8.9442,0
-2.3026,5.5057,5.8554,0
-2.3026,5.8144,7.0993,0
-2.3026,5.3235,9.1088,0
-2.3026,5.7337,7.0545,0
-2.3026,5.7872,5.8174,0
-2.3026,5.7841,7.4605,0
-2.3026,5.4076,6.9049,0
-2.3026,5.4769,7.4605,0
-2.3026,5.5057,7.6949,0
-2.3026,5.421,7.5099,0
-2.3026,5.4515,7.4605,0
-2.3026,5.5611,9.0987,0
-2.3026,5.5763,6.1487,0
-2.3026,5.5456,7.9179,0
-2.3026,5.5259,7.9684,0
-2.3026,5.5017,5.8114,0
-2.3026,5.4342,6.6465,0
-2.3026,5.8114,6.9718,0
-2.3026,5.7008,5.7174,0
-2.3026,5.8024,5.6839,0
-2.3026,5.8204,6.0779,0
-2.3026,5.3986,7.0545,0
-2.3026,5.3235,6.9049,0
-2.3026,5.5057,6.8836,0
-2.3026,5.4685,7.4605,0
-2.3026,4.9911,9.8527,0
-2.3026,5.4811,5.8892,0
-2.3026,5.4076,7.9237,0
-2.3026,5.3986,6.6491,0
-2.3026,5.3895,8.752,0
-2.3026,5.3664,7.4605,0
-2.3026,5.4076,6.0663,0
-2.3026,5.4298,8.4242,0
-2.3026,5.4076,7.5591,0
-2.3026,5.4894,8.3984,0
-2.3026,5.5017,7.3428,0
-2.3026,5.5179,7.4861,0
-2.3026,5.7964,6.1117,0
-2.3026,5.8233,5.8554,0
-2.3026,5.3332,9.2321,0
-2.3026,5.5138,5.9766,0
-2.3026,5.4935,6.0476,0
-2.3026,5.5098,5.9245,0
-2.3026,5.5495,9.751,0
-2.3026,5.4894,9.6792,0
-2.3026,5.6702,7.7874,0
-2.3026,5.3428,8.9088,0
-2.3026,5.4515,5.6135,0
-2.3026,5.237,8.4442,0
-2.3026,5.237,9.1545,0
-2.3026,5.4076,7.941,0
-2.3026,5.3523,7.6178,0
-2.3026,5.385,6.474,0
-2.3026,5.3664,6.0429,0
-2.3026,5.4298,9.513,0
-2.3026,5.7433,7.5132,0
-2.3026,5.0179,8.0978,0
-2.3026,5.5417,5.6873,0
-2.3026,5.5138,7.836,0
-2.3026,5.7561,7.6834,0
-2.3026,5.3711,9.6591,0
-2.3026,5.082,7.4367,0
-2.3026,5.3284,8.036,0
-2.3026,5.3284,7.5695,0
-2.3026,5.3476,6.7524,0
-2.3026,5.3186,8.5364,0
-2.3026,5.2735,8.7346,0
-2.3026,5.3186,9.4498,0
-2.3026,5.3088,8.7346,0
-2.3026,5.3941,9.4644,0
-2.3026,5.4472,7.2102,0
-2.3026,5.4557,8.1099,0
-2.3026,5.4429,8.4583,0
-2.3026,5.4254,7.1733,0
-2.3026,5.5138,5.7561,0
-2.3026,5.3186,7.7567,0
-2.3026,5.4031,9.3256,0
-2.3026,5.0882,9.0492,0
-2.3026,5.3571,8.8845,0
-2.3026,5.3941,8.1257,0
-2.3026,5.4254,8.6087,0
-2.3026,5.3711,9.054,0
-2.3026,5.4342,7.0784,0
-2.3026,5.4385,7.0784,0
-2.3026,5.2046,5.5533,0
-2.3026,5.1767,9.0492,0
-2.3026,5.4472,6.6658,0
-2.3026,5.4894,7.4128,0
-2.3026,5.4643,8.6734,0
-2.3026,5.46,7.4765,0
-2.3026,5.4557,8.2546,0
-2.3026,5.4298,8.8845,0
-2.3026,5.4769,9.3256,0
-2.3026,5.4769,8.6734,0
-2.3026,5.4557,9.6695,0
-2.3026,5.4254,6.4984,0
-2.3026,5.3986,9.3387,0
-2.3026,5.3711,9.0391,0
-2.3026,5.3186,6.7347,0
-2.3026,5.3332,7.968,0
-2.3026,5.7841,7.8839,0
-2.3026,5.5801,8.7819,0
-2.3026,5.8292,5.1935,0
-2.3026,5.4121,7.0371,0
-2.3026,5.3476,7.9495,0
-2.3026,5.7206,6.1401,0
-2.3026,5.7108,8.0523,0
-2.3026,5.46,7.8027,0
-2.3026,5.4769,7.9363,0
-2.3026,5.2155,8.5899,0
-2.3026,5.5219,10.793,0
-2.3026,5.3711,8.9696,0
-2.3026,5.3523,7.6663,0
-2.3026,5.3476,5.1305,0
-2.3026,5.4165,8.1351,0
-2.3026,5.7272,7.8831,0
-2.3026,5.3332,7.6976,0
-2.3026,5.4769,8.5982,0
-2.3026,5.2316,6.7347,0
-2.3026,5.3618,10.377,0
-2.3026,5.3804,8.158,0
-2.3026,5.3757,7.708,0
-2.3026,5.2476,10.834,0
-2.3026,5.338,8.9816,0
-2.3026,5.2888,6.8566,0
-2.3026,5.3284,7.0238,0
-2.3026,5.3618,6.764,0
-2.3026,5.258,7.7808,0
-2.3026,5.7655,8.5516,0
-2.3026,5.4472,8.372,0
-2.3026,5.7041,8.695,0
-2.3026,5.4254,8.695,0
-2.3026,5.5417,7.2578,0
-2.3026,5.2786,4.8211,0
-2.3026,5.4557,6.1529,0
-2.3026,5.3523,4.8211,0
-2.3026,5.4935,5.6025,0
-2.3026,5.2735,4.8211,0
-2.3026,5.2735,4.8211,0
-2.3026,5.4254,5.6171,0
-2.3026,5.4254,9.4708,0
-2.3026,5.5417,7.6217,0
-2.3026,5.8174,8.6089,0
-2.3026,5.2528,7.5828,0
-2.3026,5.2837,8.208,0
-2.3026,5.2938,7.3678,0
-2.3026,5.3757,9.7085,0
-2.3026,5.4643,8.8263,0
-2.3026,5.4385,9.5998,0
-2.3026,5.3137,8.9387,0
-2.3026,5.421,8.0219,0
-2.3026,5.3476,8.0219,0
-2.3026,5.3284,7.4194,0
-2.3026,5.3137,8.9387,0
-2.3026,5.3284,8.9387,0
-2.3026,5.4811,9.4349,0
-2.3026,5.7008,7.8221,0
-2.3026,5.7369,7.8721,0
-2.3026,5.7239,7.8929,0
-2.3026,5.7206,8.218,0
-2.3026,5.7401,6.3511,0
-2.3026,5.385,8.8445,0
-2.3026,5.421,6.3786,0
-2.3026,5.421,6.3119,0
-2.3026,4.9774,9.2332,0
-2.3026,5.2786,5.7239,0
-2.3026,5.2632,7.3627,0
-2.3026,5.3523,9.0182,0
-2.3026,5.0046,9.6236,0
-2.3026,5.3895,7.1725,0
-2.3026,5.3895,7.4731,0
-2.3026,5.421,6.6922,0
-2.3026,5.1186,8.4663,0
-2.3026,5.4685,6.9374,0
-2.3026,5.5179,8.1087,0
-2.3026,5.5649,6.2267,0
-2.3026,5.5456,6.1551,0
-2.3026,5.0632,9.2472,0
-2.3026,5.4685,11.766,0
-2.3026,5.385,7.7973,0
-2.3026,5.4121,8.779,0
-2.3026,5.3711,7.2314,0
-2.3026,5.4165,6.5541,0
-2.3026,5.3664,6.6934,0
-2.3026,5.3476,8.1289,0
-2.3026,5.7206,7.6044,0
-2.3026,5.6974,6.9538,0
-2.3026,5.421,6.9538,0
-2.3026,5.4385,7.6972,0
-2.3026,5.7008,6.1635,0
-2.3026,5.4121,7.0545,0
-2.3026,5.8409,6.8978,0
-2.3026,5.8496,6.7094,0
-2.3026,5.6208,8.3443,0
-2.3026,5.7903,8.8135,0
-2.3026,5.9245,9.0665,0
-2.3026,5.4342,6.9394,0
-2.3026,5.6244,10.609,0
-2.3026,5.7749,8.9521,0
-2.3026,5.6098,7.7515,0
-2.3026,5.3711,8.7359,0
-2.3026,5.8084,7.728,0
-2.3026,5.8084,6.8245,0
-2.3026,5.6528,7.0708,0
-2.3026,5.6493,7.2364,0
-2.3026,5.6737,6.4863,0
-2.3026,5.6528,8.0571,0
-2.3026,5.3332,8.2239,0
-2.3026,5.2938,9.6248,0
-2.3026,5.3711,10.953,0
-2.3026,5.3757,7.8229,0
-2.3026,5.2888,9.1364,0
-2.3026,5.237,9.1364,0
-2.3026,5.7561,8.3015,0
-2.3026,5.7272,8.2245,0
-2.3026,5.7141,6.0357,0
-2.3026,5.5495,8.3015,0
-2.3026,5.3571,5.6351,0
-2.3026,5.199,9.2431,0
-2.3026,5.199,9.1364,0
-2.3026,5.3476,8.6359,0
-2.3026,5.0245,8.346,0
-2.3026,5.3895,10,0
-2.3026,5.3523,10.343,0
-2.3026,5.385,9.021,0
-2.3026,5.2888,9.1364,0
-2.3026,4.9635,8.2301,0
-2.3026,5.7933,10.067,0
-2.3026,5.7841,8.9213,0
-2.3026,5.5839,9.2347,0
-2.3026,5.5259,7.0571,0
-2.3026,5.5098,6.8608,0
-2.3026,5.3332,7.4466,0
-2.3026,5.7272,8.4674,0
-2.3026,5.4031,6.9008,0
-2.3026,5.338,9.6577,0
-2.3026,5.6805,7.4266,0
-2.3026,5.7141,7.3778,0
-2.3026,5.6805,7.4092,0
-2.3026,5.4121,7.4056,0
-2.3026,5.4031,7.4266,0
-2.3026,5.3757,7.3026,0
-2.3026,5.2837,8.3369,0
-2.3026,5.2988,8.3928,0
-2.3026,5.3523,7.0104,0
-2.3026,5.3664,7.3778,0
-2.3026,5.6839,7.4349,0
-2.3026,5.6839,7.449,0
-2.3026,5.6805,7.4092,0
-2.3026,5.6839,7.4507,0
-2.3026,5.6668,7.3026,0
-2.3026,5.2786,10.109,0
-2.3026,5.3618,7.0104,0
-2.3026,5.338,7.1124,0
-2.3026,5.6563,7.262,0
-2.3026,5.6598,9.4637,0
-2.3026,5.6907,7.262,0
-2.3026,5.3664,9.4637,0
-2.3026,5.4076,7.1124,0
-2.3026,5.3137,7.4628,0
-2.3026,5.4894,8.3398,0
-2.3026,5.6839,7.262,0
-2.3026,5.7433,7.1124,0
-2.3026,4.9774,9.5181,0
-2.3026,5.338,7.8364,0
-2.3026,5.4121,7.8364,0
-2.3026,5.4429,9.87,0
-2.3026,5.4472,7.6069,0
